index,CustomerID,Recency,Frequency,Monetary,Cluster
1714,14731,46,3,380.02,6
1715,14732,7,8,2702.4900000000002,2
1716,14733,15,9,5228.6900000000005,2
1717,14735,3,31,5813.49,2
1718,14737,3,2,730.55,2
1719,14738,42,7,1314.45,6
1720,14739,3,6,3188.4,2
1721,14740,196,3,1448.21,5
1722,14741,11,4,905.04,2
1723,14744,15,6,874.98,2
1724,14745,112,5,1220.26,1
1725,14747,248,1,328.2,3
1726,14748,28,3,945.33,2
1727,14752,43,1,389.64000000000004,6
1728,14753,86,1,563.15,6
1729,14754,44,2,638.05,6
1730,14755,9,11,5010.28,2
1731,14756,14,1,738.96,2
1732,14757,74,1,420.5,6
1733,14758,144,4,1484.06,1
1734,14759,4,3,1625.97,2
1735,14760,296,1,89.2,3
1736,14761,58,2,255.9,6
1737,14762,263,1,300.52,3
1738,14764,46,1,278.3,6
1739,14765,28,3,254.11,2
1740,14766,7,5,2292.97,2
1741,14768,16,2,192.60000000000002,2
1742,14769,2,7,10069.97,2
1743,14770,231,2,876.4200000000001,5
1744,14772,111,1,139.26,1
1745,14775,57,2,605.34,6
1746,14776,50,11,2538.2999999999997,6
1747,14778,126,2,730.86,1
1748,14779,280,3,386.15,3
1749,14780,54,2,447.68,6
1750,14782,319,1,200.10000000000002,3
1751,14784,25,2,289.99,2
1752,14785,9,2,77.4,2
1753,14788,6,2,679.44,2
1754,14789,28,1,197.64,2
1755,14790,16,4,745.06,2
1756,14792,63,1,6.2,6
1757,14793,20,1,228.99,2
1758,14794,2,7,1319.91,2
1759,14795,165,1,131.45000000000002,1
1760,14796,0,15,6946.67,2
1761,14798,52,3,173.74,6
1762,14799,50,1,157.7,6
1763,14800,47,10,3111.94,6
1764,14801,60,1,189.34,6
1765,14803,161,3,845.5500000000001,1
1766,14804,8,1,353.27,2
1767,14805,14,4,546.4,2
1768,14806,74,1,193.39000000000001,6
1769,14808,39,8,2718.6,2
1770,14810,40,10,1907.44,2
1771,14815,36,2,778.5,2
1772,14816,196,1,271.85,5
1773,14817,199,2,1110.34,5
1774,14818,73,3,657.8,6
1775,14819,63,2,272.07,6
1776,14820,20,4,507.29,2
1777,14823,179,3,321.43,5
1778,14824,9,4,1127.71,2
1779,14825,3,10,1824.5800000000002,2
1780,14828,196,3,2139.76,5
1781,14829,28,2,312.22,2
1782,14830,52,1,188.88,6
1783,14834,17,6,1720.3,2
1784,14836,9,3,102.45,2
1785,14837,89,4,1649.5,6
1786,14840,267,1,62.85,3
1787,14841,52,5,2900.6,6
1788,14842,43,4,2824.69,6
1789,14844,63,4,3189.81,6
1790,14847,148,1,309.40000000000003,1
1791,14849,21,20,7363.650000000001,2
1792,14850,311,1,325.75,3
1793,14851,22,2,511.35,2
1794,14852,57,6,2836.69,6
1795,14853,23,2,475.8,2
1796,14854,77,7,2740.03,6
1797,14855,118,2,645.65,1
1798,14856,35,3,1290.53,2
1799,14857,59,2,1173.1200000000001,6
1800,14859,12,4,1353.74,2
1801,14860,18,1,170.32,2
1802,14861,51,1,125.79,6
1803,14862,25,2,841.2,2
1804,14863,28,1,266.76,2
1805,14865,6,1,15.0,2
1806,14866,10,11,14286.220000000001,2
1807,14867,185,3,710.28,5
1808,14868,2,8,2953.59,2
1809,14869,8,2,721.45,2
1810,14870,261,1,327.25,3
1811,14871,2,3,380.33,2
1812,14873,209,1,519.68,5
1813,14875,107,2,1465.32,1
1814,14878,12,8,1154.08,2
1815,14880,76,3,690.59,6
1816,14881,19,1,255.4,2
1817,14882,26,2,589.7,2
1818,14883,18,6,761.59,2
1819,14885,131,1,765.3199999999999,1
1820,14886,252,1,364.8,3
1821,14887,78,1,1862.0,6
1822,14888,206,1,369.2,5
1823,14889,335,1,135.9,3
1824,14890,253,1,125.65,3
1825,14891,147,2,554.38,1
1826,14893,9,2,1237.8500000000001,2
1827,14894,84,1,655.75,6
1828,14895,7,20,11138.710000000001,2
1829,14896,204,1,211.55,5
1830,14897,7,4,1366.38,2
1831,14898,22,5,1170.81,2
1832,14901,10,6,924.24,2
1833,14902,25,1,332.66,2
1834,14903,20,5,2795.33,2
1835,14904,1,2,1025.44,2
1836,14905,157,2,616.15,1
1837,14907,2,4,2540.4100000000003,2
1838,14908,73,1,277.8,6
1839,14910,2,4,434.35,2
1840,14911,0,188,135973.23,4
1841,14912,16,2,867.85,2
1842,14913,35,3,926.5600000000001,2
1843,14915,90,2,307.48,6
1844,14916,70,4,1260.58,6
1845,14918,115,2,1610.15,1
1846,14920,212,2,977.77,5
1847,14921,29,2,1316.07,2
1848,14923,50,1,749.1,6
1849,14924,245,1,310.05,5
1850,14929,31,1,223.88,2
1851,14930,108,3,2362.96,1
1852,14931,4,5,1257.68,2
1853,14934,81,2,1890.94,6
1854,14935,296,1,1784.71,3
1855,14936,33,8,8137.02,2
1856,14937,56,3,1621.88,6
1857,14944,29,12,5900.25,2
1858,14946,13,1,100.9,2
1859,14947,71,2,290.82,6
1860,14948,22,6,1101.97,2
1861,14950,18,1,371.2,2
1862,14951,78,1,311.69,6
1863,14952,59,10,7413.33,6
1864,14953,24,1,285.67,2
1865,14954,11,1,294.85,2
1866,14957,252,1,58.49,3
1867,14958,146,3,483.73,1
1868,14959,63,4,695.42,6
1869,14960,7,2,221.27,2
1870,14961,10,7,5861.9800000000005,2
1871,14962,270,1,126.7,3
1872,14963,9,5,1472.34,2
1873,14964,246,1,206.21,5
1874,14965,95,2,596.09,6
1875,14966,14,1,183.02,2
1876,14967,49,1,463.8,6
1877,14968,29,1,147.59,2
1878,14970,67,4,1592.06,6
1879,14971,34,3,1097.98,2
1880,14972,127,1,114.77,1
1881,14973,106,3,1314.45,1
1882,14974,36,1,89.94,2
1883,14975,56,1,279.94,6
1884,14976,56,7,790.86,6
1885,14978,71,5,1921.3700000000001,6
1886,14981,245,1,102.12,5
1887,14984,18,2,202.37,2
1888,14985,197,1,172.24,5
1889,14987,15,1,163.2,2
1890,14988,211,1,334.54,5
1891,14995,38,2,231.98000000000002,2
1892,14997,45,3,546.1999999999999,6
1893,14998,169,2,414.87,5
1894,15000,47,1,490.52,6
1895,15002,115,3,1010.11,1
1896,15004,146,1,1220.77,1
1897,15005,15,26,5824.96,2
1898,15006,50,1,480.38,6
1899,15007,158,1,156.91,1
1900,15009,11,3,1259.43,2
1901,15010,35,1,308.94,2
1902,15012,53,1,216.48,6
1903,15014,42,2,257.67,6
1904,15016,172,1,170.04,5
1905,15017,33,1,125.58,2
1906,15018,38,2,384.96,2
1907,15019,266,1,252.81,3
1908,15021,8,8,1673.68,2
1909,15022,11,4,852.39,2
1910,15023,2,10,6291.01,2
1911,15024,9,8,1145.21,2
1912,15025,32,1,361.96,2
1913,15026,79,3,469.0,6
1914,15027,30,4,1066.15,2
1915,15028,7,3,441.16,2
1916,15030,71,2,518.28,6
1917,15031,3,4,653.19,2
1918,15032,255,1,2188.5,3
1919,15033,4,10,2553.43,2
1920,15034,15,7,3453.76,2
1921,15035,89,1,252.73000000000002,6
1922,15036,71,3,429.56,6
1923,15038,58,5,566.86,6
1924,15039,9,45,18474.93,2
1925,15041,169,1,179.93,5
1926,15042,198,1,135.93,5
1927,15043,30,1,537.0,2
1928,15044,18,13,5545.18,2
1929,15045,151,2,735.66,1
1930,15046,8,15,5090.42,2
1931,15047,269,1,343.62,3
1932,15048,64,3,282.3,6
1933,15049,273,1,121.17000000000002,3
1934,15050,24,3,1737.69,2
1935,15051,22,3,1383.36,2
1936,15052,318,1,207.73000000000002,3
1937,15053,4,3,693.95,2
1938,15054,11,2,302.1,2
1939,15057,274,2,1489.5,3
1940,15058,24,11,2102.54,2
1941,15059,40,9,1337.72,2
1942,15060,7,4,294.25,2
1943,15061,3,36,34583.479999999996,2
1944,15062,70,3,778.78,6
1945,15063,212,1,370.79999999999995,5
1946,15065,37,4,3158.13,2
1947,15066,52,1,893.59,6
1948,15067,77,3,1744.76,6
1949,15068,45,2,553.36,6
1950,15069,178,1,1109.53,5
1951,15071,93,2,982.07,6
1952,15073,9,3,1043.41,2
1953,15074,104,1,735.67,1
1954,15075,77,1,773.03,6
1955,15076,172,1,880.85,5
1956,15078,6,28,8924.460000000001,2
1957,15079,212,3,753.6600000000001,5
1958,15081,21,4,393.65000000000003,2
1959,15083,256,1,88.2,3
1960,15087,281,1,306.94,3
1961,15088,20,2,1160.07,2
1962,15089,9,6,2420.84,2
1963,15090,307,1,381.32,3
1964,15091,67,1,480.71,6
1965,15092,214,2,457.81,5
1966,15093,17,5,3973.29,2
1967,15095,103,4,1370.6000000000001,1
1968,15096,42,1,219.39000000000001,6
1969,15097,3,1,248.08,2
1970,15098,181,3,39916.5,5
1971,15099,83,1,410.48,6
1972,15100,333,1,175.2,3
1973,15101,8,1,215.25,2
1974,15103,30,2,703.36,2
1975,15104,196,2,993.54,5
1976,15105,17,7,2298.93,2
1977,15106,17,5,1422.52,2
1978,15107,310,4,142.45,3
1979,15108,141,4,1300.25,1
1980,15109,245,1,484.95,5
1981,15110,23,4,996.1,2
1982,15111,28,2,1278.98,2
1983,15113,9,3,3509.43,2
1984,15114,29,10,2760.56,2
1985,15115,17,1,340.11,2
1986,15116,17,4,1352.75,2
1987,15117,14,5,1551.78,2
1988,15118,133,1,244.8,1
1989,15119,245,1,266.4,5
1990,15120,133,1,358.82,1
1991,15121,49,2,457.72,6
1992,15122,113,3,1633.78,1
1993,15123,6,2,2199.31,2
1994,15124,22,2,184.19,2
1995,15125,24,15,11528.48,2
1996,15127,65,1,406.53000000000003,6
1997,15128,59,4,1471.0,6
1998,15129,49,11,3447.4,6
1999,15130,169,1,330.11,5
2000,15132,17,5,977.9300000000001,2
2001,15133,127,3,982.42,1
2002,15134,14,8,1387.99,2
2003,15135,238,1,139.05,5
2004,15136,2,4,1286.7,2
2005,15139,239,2,178.96,5
2006,15140,51,7,2354.25,6
2007,15142,45,1,498.74,6
2008,15143,225,1,259.45,5
2009,15144,7,17,6580.4400000000005,2
2010,15145,3,4,1194.73,2
2011,15146,164,2,1327.16,1
2012,15147,239,1,623.5,5
2013,15148,10,1,301.29,2
2014,15149,133,1,520.8000000000001,1
2015,15150,16,10,5291.33,2
2016,15152,9,13,4745.69,2
2017,15153,30,1,329.25,2
2018,15154,74,1,254.28,6
2019,15156,0,3,961.49,2
2020,15157,3,2,850.61,2
2021,15158,44,1,401.40000000000003,6
2022,15159,1,28,16780.03,2
2023,15163,17,2,304.47,2
2024,15164,68,3,824.58,6
2025,15167,320,1,158.8,3
2026,15168,25,1,106.56,2
2027,15171,330,1,1289.5,3
2028,15172,8,5,1624.05,2
2029,15174,322,1,135.75,3
2030,15175,71,1,224.14,6
2031,15178,259,1,40.5,3
2032,15179,17,5,2206.9500000000003,2
2033,15181,65,3,689.48,6
2034,15182,153,2,622.85,1
2035,15184,28,2,402.2,2
2036,15185,69,1,310.62,6
2037,15186,13,2,411.41,2
2038,15187,1,16,4777.18,2
2039,15189,0,41,16225.39,2
2040,15192,119,2,729.32,1
2041,15193,60,1,499.32,6
2042,15194,2,12,6057.54,2
2043,15195,2,1,3861.0,2
2044,15197,10,2,523.11,2
2045,15198,91,2,193.64,6
2046,15199,58,4,1268.7,6
2047,15201,86,5,1236.54,6
2048,15203,25,6,1827.8,2
2049,15205,84,2,653.24,6
2050,15206,9,4,420.3,2
2051,15208,0,4,804.72,2
2052,15210,224,1,331.18,5
2053,15211,59,1,511.34000000000003,6
2054,15212,240,1,101.8,5
2055,15213,318,2,328.35,3
2056,15214,1,8,1661.44,2
2057,15215,46,3,734.94,6
2058,15216,87,1,96.6,6
2059,15218,10,11,5756.89,2
2060,15219,175,1,305.75,5
2061,15220,51,6,1778.96,6
2062,15222,318,1,585.0,3
2063,15223,225,2,755.75,5
2064,15225,233,1,409.40000000000003,5
2065,15226,310,1,154.41,3
2066,15227,36,5,1219.4,2
2067,15228,65,4,3386.71,6
2068,15230,238,2,429.6,5
2069,15232,112,2,612.06,1
2070,15234,276,1,197.0,3
2071,15235,217,9,1552.8700000000001,5
2072,15236,298,1,321.05,3
2073,15237,1,4,1412.32,2
2074,15238,28,3,1071.99,2
2075,15239,9,2,780.59,2
2076,15240,44,5,1706.57,6
2077,15241,66,8,1756.44,6
2078,15243,73,1,316.68,6
2079,15244,64,2,631.57,6
2080,15245,133,3,2515.84,1
2081,15246,237,1,328.15,5
2082,15247,121,1,356.0,1
2083,15249,31,13,6688.46,2
2084,15251,8,11,10484.99,2
2085,15252,35,2,740.78,2
2086,15253,15,5,918.2,2
2087,15254,126,1,300.36,1
2088,15255,66,1,890.85,6
2089,15256,148,1,98.45,1
2090,15257,282,1,317.15,3
2091,15258,168,2,623.16,5
2092,15260,99,5,1390.27,1
2093,15261,134,1,254.82,1
2094,15262,323,1,178.95000000000002,3
2095,15263,106,1,156.51,1
2096,15264,63,1,393.74,6
2097,15265,150,2,1506.1200000000001,1
2098,15266,337,1,119.3,3
2099,15267,21,5,1717.36,2
2100,15269,23,1,408.8,2
2101,15270,15,7,2379.49,2
2102,15271,6,14,2381.59,2
2103,15272,56,2,721.94,6
2104,15274,3,2,716.57,2
2105,15275,37,1,615.14,2
2106,15276,65,1,128.63,6
2107,15277,46,1,255.89999999999998,6
2108,15280,171,1,113.12,5
2109,15281,58,9,2332.15,6
2110,15286,49,1,240.55,6
2111,15287,21,2,486.69,2
2112,15288,42,4,2140.87,6
2113,15289,28,3,939.78,2
2114,15290,4,17,7723.62,2
2115,15291,25,13,4019.4,2
2116,15292,200,1,178.39,5
2117,15296,50,6,3672.86,6
2118,15297,9,3,641.94,2
2119,15298,1,11,4402.3,2
2120,15299,66,4,2672.0,6
2121,15300,63,1,496.44,6
2122,15301,50,11,4376.58,6
2123,15303,289,1,574.02,3
2124,15304,60,7,571.25,6
2125,15306,63,3,1174.3500000000001,6
2126,15307,95,1,205.3,6
2127,15308,273,1,310.47,3
2128,15311,0,82,57972.74,4
2129,15312,74,3,635.11,6
2130,15313,109,1,52.0,1
2131,15314,198,1,327.97,5
2132,15315,63,2,570.5,6
2133,15316,326,1,165.0,3
2134,15318,3,1,312.62,2
2135,15319,283,1,204.5,3
2136,15320,43,1,267.13,6
2137,15321,70,3,2748.31,6
2138,15322,85,1,679.68,6
2139,15325,103,1,161.74,1
2140,15326,333,1,311.71,3
2141,15327,52,1,208.75,6
2142,15329,38,3,1049.7,2
2143,15330,31,2,714.9599999999999,2
2144,15333,207,1,1028.56,5
2145,15334,156,3,350.82,1
2146,15335,53,1,170.22,6
2147,15339,65,2,574.07,6
2148,15341,80,1,2020.52,6
2149,15342,129,1,406.09000000000003,1
2150,15343,86,1,364.5,6
2151,15344,0,3,563.94,2
2152,15345,45,1,393.54,6
2153,15346,332,1,252.42000000000002,3
2154,15348,71,1,158.04,6
2155,15349,157,2,463.91,1
2156,15351,11,6,1659.99,2
2157,15353,254,1,458.47,3
2158,15355,28,2,277.05,2
2159,15356,30,8,2379.11,2
2160,15358,4,20,7722.65,2
2161,15360,39,1,427.93,2
2162,15364,95,2,913.19,6
2163,15365,25,7,2314.32,2
2164,15366,74,1,496.97,6
2165,15367,56,4,1877.5900000000001,6
2166,15368,20,1,446.94000000000005,2
2167,15370,40,7,2386.05,2
2168,15372,136,1,2007.4,1
2169,15373,7,10,1878.81,2
2170,15374,128,1,168.0,1
2171,15376,39,3,1221.56,2
2172,15379,168,6,2211.83,5
2173,15380,8,4,1460.1599999999999,2
2174,15381,213,2,596.85,5
2175,15382,14,6,5955.71,2
2176,15384,169,1,338.84,5
2177,15385,39,1,316.88,2
2178,15386,185,1,394.14,5
2179,15388,269,1,140.54,3
2180,15389,171,1,500.0,5
2181,15392,4,3,1196.55,2
2182,15393,15,2,231.86,2
2183,15394,9,3,1595.88,2
2184,15395,325,1,107.45,3
2185,15396,112,1,288.18,1
2186,15397,289,1,94.0,3
2187,15398,15,2,1345.53,2
2188,15399,0,3,815.77,2
2189,15400,91,5,716.2,6
2190,15402,148,2,626.77,1
2191,15405,188,1,349.1,5
2192,15406,30,2,510.71000000000004,2
2193,15407,33,4,1046.74,2
2194,15408,263,1,267.18,3
2195,15410,83,8,3450.84,6
2196,15411,25,4,1348.93,2
2197,15412,170,1,190.53,5
2198,15414,9,3,774.9000000000001,2
2199,15415,312,1,559.61,3
2200,15416,64,4,3984.32,6
2201,15417,84,1,508.8,6
2202,15419,24,1,135.86,2
2203,15421,58,4,950.36,6
2204,15422,322,2,97.7,3
2205,15423,37,1,43.5,2
2206,15424,253,2,383.34,3
2207,15426,18,4,1021.5,2
2208,15427,32,3,1430.54,2
2209,15428,14,1,93.78,2
2210,15429,26,2,397.35,2
2211,15432,22,1,171.19000000000003,2
2212,15433,213,2,533.3,5
2213,15434,7,5,1041.48,2
2214,15435,21,1,149.29,2
2215,15436,11,3,1067.75,2
2216,15437,261,1,200.16,3
2217,15438,130,1,156.57999999999998,1
2218,15440,54,3,383.68,6
2219,15442,248,1,594.0,3
2220,15443,1,7,3213.59,2
2221,15444,8,2,1411.21,2
2222,15445,263,1,113.5,3
2223,15447,330,1,155.17000000000002,3
2224,15448,312,1,494.64,3
2225,15449,25,3,974.52,2
2226,15450,29,1,429.84,2
2227,15452,29,3,528.48,2
2228,15453,1,7,1371.77,2
2229,15456,282,2,203.37,3
2230,15457,261,1,237.07,3
2231,15458,24,1,161.64,2
2232,15462,93,3,234.6,6
2233,15463,28,1,126.14,2
2234,15464,337,1,1044.65,3
2235,15465,19,16,6486.7699999999995,2
2236,15466,84,1,334.53,6
2237,15467,8,3,524.88,2
2238,15468,50,2,467.51,6
2239,15469,49,2,538.55,6
2240,15471,1,1,454.48,2
2241,15472,112,1,371.56,1
2242,15473,13,7,1771.2,2
2243,15475,76,1,454.11,6
2244,15478,39,2,1399.92,2
2245,15480,115,1,905.5,1
2246,15482,15,10,10331.32,2
2247,15483,160,4,225.26,1
2248,15484,0,4,3590.41,2
2249,15485,29,2,1624.91,2
2250,15488,92,1,91.32000000000001,6
2251,15489,22,3,1134.28,2
2252,15491,94,6,3100.09,6
2253,15492,27,2,659.46,2
2254,15493,32,5,1953.41,2
2255,15494,20,2,1280.58,2
2256,15497,17,2,1262.2,2
2257,15498,2,25,12339.68,2
2258,15500,7,4,1131.56,2
2259,15502,15,9,9455.53,2
2260,15504,80,1,52.83,6
2261,15505,52,5,3610.96,6
2262,15506,22,3,972.08,2
2263,15507,171,1,475.86,5
2264,15508,188,6,1000.27,5
2265,15510,330,1,250.0,3
2266,15511,11,5,900.53,2
2267,15512,155,1,19.8,1
2268,15513,32,17,13444.72,2
2269,15514,11,7,2199.01,2
2270,15516,44,3,62.43,6
2271,15517,232,1,267.03,5
2272,15518,63,8,1921.55,6
2273,15520,1,1,343.5,2
2274,15521,39,8,3000.2,2
2275,15522,32,2,397.99,2
2276,15523,83,1,412.01000000000005,6
2277,15524,24,1,440.0,2
2278,15525,1,2,459.44,2
2279,15526,32,2,148.44,2
2280,15527,18,7,2207.13,2
2281,15528,253,1,229.33,3
2282,15529,22,9,3641.14,2
2283,15530,21,4,1497.31,2
2284,15531,7,2,1972.39,2
2285,15532,24,3,1210.93,2
2286,15533,18,3,807.57,2
2287,15535,172,4,502.9,5
2288,15537,162,1,110.92,1
2289,15539,6,1,538.46,2
2290,15540,10,1,213.3,2
2291,15541,113,1,85.13000000000001,1
2292,15543,287,1,127.86,3
2293,15544,8,8,3192.17,2
2294,15545,53,1,153.64000000000001,6
2295,15547,6,13,4143.2300000000005,2
2296,15549,76,3,1681.46,6
2297,15550,3,4,575.63,2
2298,15551,36,1,436.06,2
2299,15552,216,1,90.12,5
2300,15553,59,1,428.93,6
2301,15554,277,1,217.2,3
2302,15555,11,13,3805.04,2
2303,15556,23,1,279.77,2
2304,15557,28,1,468.91,2
2305,15561,11,4,800.5899999999999,2
2306,15563,21,3,1130.25,2
2307,15565,49,2,173.16000000000003,6
2308,15567,18,1,186.01,2
2309,15568,2,3,758.29,2
2310,15569,103,5,1375.71,1
2311,15570,6,9,3100.88,2
2312,15571,11,4,650.4300000000001,2
2313,15572,4,7,2533.42,2
2314,15573,31,2,591.1899999999999,2
2315,15574,177,1,112.1,5
2316,15576,37,1,921.37,2
2317,15577,150,3,258.88,1
2318,15578,161,1,127.1,1
2319,15579,68,2,327.6,6
2320,15581,120,9,3351.91,1
2321,15582,24,3,682.9100000000001,2
2322,15584,23,4,720.86,2
2323,15585,176,1,455.3,5
2324,15587,49,3,568.8,6
2325,15589,255,3,478.53,3
2326,15592,46,1,388.58,6
2327,15593,70,1,199.8,6
2328,15594,15,5,1771.78,2
2329,15596,100,4,1004.27,1
2330,15597,34,1,324.57,2
2331,15598,52,1,240.68,6
2332,15599,26,2,761.74,2
2333,15601,10,12,5540.11,2
2334,15602,7,7,1145.32,2
2335,15603,78,1,48.480000000000004,6
2336,15604,51,1,216.39000000000001,6
2337,15605,35,4,1003.38,2
2338,15606,60,9,2920.16,6
2339,15607,336,1,104.76,3
2340,15608,27,4,1093.68,2
2341,15609,183,1,298.48,5
2342,15610,51,1,112.46000000000001,6
2343,15611,9,13,1591.45,2
2344,15612,35,2,195.15,2
2345,15615,9,20,9318.55,2
2346,15618,32,4,776.851,2
2347,15619,10,1,336.4,2
2348,15620,56,2,1128.69,6
2349,15621,3,4,1293.03,2
2350,15622,42,9,3709.56,6
2351,15623,140,1,301.03000000000003,1
2352,15624,116,4,588.13,1
2353,15625,103,4,1534.26,1
2354,15626,74,2,675.8,6
2355,15628,4,8,2551.06,2
2356,15630,44,2,1186.35,6
2357,15632,15,8,3285.31,2
2358,15634,16,1,243.55,2
2359,15636,89,2,724.76,6
2360,15637,52,1,223.36,6
2361,15639,133,1,425.32,1
2362,15640,3,12,9704.37,2
2363,15641,104,3,1578.83,1
2364,15643,191,3,664.0,5
2365,15644,165,4,803.54,1
2366,15645,18,1,612.01,2
2367,15646,157,2,257.84000000000003,1
2368,15648,203,2,639.5,5
2369,15649,335,1,306.0,3
2370,15651,36,3,646.3,2
2371,15652,90,1,337.74,6
2372,15653,92,2,877.44,6
2373,15654,8,2,922.53,2
2374,15655,242,1,560.6700000000001,5
2375,15656,44,4,748.5,6
2376,15657,22,1,30.0,2
2377,15658,189,4,717.9,5
2378,15659,43,1,306.45,6
2379,15660,24,8,1391.56,2
2380,15661,316,2,309.8,3
2381,15663,105,1,138.14,1
2382,15664,50,1,386.43,6
2383,15665,167,2,2222.21,1
2384,15667,39,1,301.32000000000005,2
2385,15668,217,1,76.32000000000001,5
2386,15669,39,4,684.34,2
2387,15670,296,1,173.05,3
2388,15671,18,7,2657.13,2
2389,15673,87,4,2726.23,6
2390,15674,72,5,2446.6,6
2391,15675,80,3,323.69,6
2392,15676,18,3,3435.76,2
2393,15677,48,1,657.23,6
2394,15678,52,1,352.7,6
2395,15679,23,4,781.28,2
2396,15680,8,2,854.79,2
2397,15681,24,5,1426.16,2
2398,15683,116,1,193.75,1
2399,15687,8,9,2993.1,2
2400,15689,119,1,150.6,1
2401,15690,3,2,239.76,2
2402,15691,251,1,136.8,3
2403,15692,27,1,191.04,2
2404,15694,0,11,5632.07,2
2405,15695,266,2,409.98,3
2406,15696,32,8,2711.11,2
2407,15699,17,1,309.65,2
2408,15700,171,2,696.68,5
2409,15701,1,4,1529.0,2
2410,15703,264,1,211.5,3
2411,15704,139,4,2293.62,1
2412,15705,200,1,143.1,5
2413,15706,63,4,1060.56,6
2414,15707,34,4,916.98,2
2415,15708,40,6,2917.96,2
2416,15709,283,1,133.25,3
2417,15712,8,5,1072.3600000000001,2
2418,15713,142,1,185.55,1
2419,15714,11,2,330.03000000000003,2
2420,15716,145,3,571.71,1
2421,15717,233,1,150.3,5
2422,15719,32,13,5030.07,2
2423,15720,23,1,598.73,2
2424,15721,11,1,471.40000000000003,2
2425,15722,35,5,2211.21,2
2426,15724,200,2,218.25,5
2427,15725,14,1,415.25,2
2428,15727,16,6,3642.11,2
2429,15729,212,1,85.0,5
2430,15730,65,3,1120.88,6
2431,15732,211,1,156.02,5
2432,15733,282,1,162.3,3
2433,15734,114,2,1339.45,1
2434,15737,14,8,1188.1200000000001,2
2435,15738,18,15,4482.77,2
2436,15739,65,1,449.12,6
2437,15740,48,1,154.88,6
2438,15743,15,4,775.96,2
2439,15744,77,1,34.8,6
2440,15745,18,4,1094.5900000000001,2
2441,15746,133,1,196.88,1
2442,15747,12,3,946.64,2
2443,15748,39,1,144.36,2
2444,15749,234,3,44534.3,5
2445,15750,2,6,2122.53,2
2446,15752,39,6,2366.95,2
2447,15753,304,1,79.2,3
2448,15754,50,3,458.57,6
2449,15755,9,6,2364.25,2
2450,15756,60,4,528.01,6
2451,15757,65,2,714.42,6
2452,15758,24,1,205.25,2
2453,15759,217,2,155.8,5
2454,15762,64,2,583.75,6
2455,15763,31,2,1086.92,2
2456,15764,87,6,3279.9700000000003,6
2457,15766,63,1,315.06,6
2458,15768,115,3,621.83,1
2459,15769,6,25,56160.92,2
2460,15773,5,1,635.6800000000001,2
2461,15774,68,1,270.8,6
2462,15775,244,1,104.9,5
2463,15776,132,1,241.62,1
2464,15777,240,3,681.5600000000001,5
2465,15780,183,2,298.13,5
2466,15781,24,3,345.46000000000004,2
2467,15782,9,3,2614.74,2
2468,15783,10,1,246.3,2
2469,15785,32,5,2328.9700000000003,2
2470,15786,45,3,4919.0,6
2471,15787,25,3,933.26,2
2472,15790,9,1,218.75,2
2473,15791,43,2,1612.69,6
2474,15793,14,3,965.61,2
2475,15795,149,1,610.01,1
2476,15796,0,8,2708.61,2
2477,15797,112,4,2207.4,1
2478,15799,75,3,884.14,6
2479,15800,106,2,696.89,1
2480,15801,45,3,1063.95,6
2481,15802,142,1,451.42,1
2482,15803,50,1,415.82000000000005,6
2483,15804,0,13,4206.39,2
2484,15805,22,16,5117.38,2
2485,15806,45,3,784.58,6
2486,15807,49,3,903.9,6
2487,15808,305,2,1469.82,3
2488,15809,35,5,515.77,2
2489,15810,78,4,1391.98,6
2490,15811,21,4,1779.82,2
2491,15812,106,5,1801.14,1
2492,15813,207,2,1303.9099999999999,5
2493,15814,16,4,1945.3300000000002,2
2494,15815,63,5,2100.6,6
2495,15819,48,4,1905.45,6
2496,15820,319,1,206.98,3
2497,15821,43,2,570.96,6
2498,15822,2,1,445.27,2
2499,15825,171,1,532.94,5
2500,15826,55,3,1654.31,6
2501,15827,72,12,1645.16,6
2502,15829,98,2,636.14,1
2503,15830,37,1,576.0,2
2504,15831,57,3,794.64,6
2505,15832,253,1,836.79,3
2506,15834,69,4,2225.15,6
2507,15835,43,4,954.09,6
2508,15836,49,1,137.37,6
2509,15837,64,1,391.98,6
2510,15838,10,18,32685.58,2
2511,15839,32,3,1048.49,2
2512,15840,58,2,355.56,6
2513,15841,72,4,1224.06,6
2514,15843,303,1,118.95,3
2515,15844,45,1,130.73999999999998,6
2516,15845,17,8,3711.77,2
2517,15847,37,2,389.27,2
2518,15850,18,2,234.88,2
2519,15852,186,2,160.71,5
2520,15853,51,1,110.8,6
2521,15854,3,11,2739.02,2
2522,15855,136,5,712.24,1
2523,15856,3,24,12862.33,2
2524,15857,18,1,297.0,2
2525,15858,15,4,1043.64,2
2526,15860,40,7,862.5,2
2527,15861,11,8,3146.92,2
2528,15862,7,3,478.65000000000003,2
2529,15863,25,2,68.84,2
2530,15864,21,6,1936.32,2
2531,15865,40,3,895.13,2
2532,15866,100,1,211.89,1
2533,15867,4,12,3254.17,2
2534,15869,276,2,149.64,3
2535,15870,32,1,351.44,2
2536,15872,14,2,316.25,2
2537,15874,63,7,4405.88,6
2538,15877,1,2,490.33,2
2539,15881,311,3,346.14,3
2540,15882,198,2,145.04000000000002,5
2541,15883,1,2,396.48,2
2542,15885,92,3,379.35,6
2543,15886,59,1,181.09,6
2544,15888,80,1,168.31,6
