CustomerID,Recency,Frequency,Monetary,Cluster
15148,10,1,301.29,2
15149,133,1,520.8000000000001,1
15150,16,10,5291.33,2
15152,9,13,4745.69,2
15153,30,1,329.25,2
15154,74,1,254.28,6
15156,0,3,961.49,2
15157,3,2,850.61,2
15158,44,1,401.40000000000003,6
15159,1,28,16780.03,2
15163,17,2,304.47,2
15164,68,3,824.58,6
15167,320,1,158.8,3
15168,25,1,106.56,2
15171,330,1,1289.5,3
15172,8,5,1624.05,2
15174,322,1,135.75,3
15175,71,1,224.14,6
15178,259,1,40.5,3
15179,17,5,2206.9500000000003,2
15181,65,3,689.48,6
15182,153,2,622.85,1
15184,28,2,402.2,2
15185,69,1,310.62,6
15186,13,2,411.41,2
15187,1,16,4777.18,2
15189,0,41,16225.39,2
15192,119,2,729.32,1
15193,60,1,499.32,6
15194,2,12,6057.54,2
15195,2,1,3861.0,2
15197,10,2,523.11,2
15198,91,2,193.64,6
15199,58,4,1268.7,6
15201,86,5,1236.54,6
15203,25,6,1827.8,2
15205,84,2,653.24,6
15206,9,4,420.3,2
15208,0,4,804.72,2
15210,224,1,331.18,5
15211,59,1,511.34000000000003,6
15212,240,1,101.8,5
15213,318,2,328.35,3
15214,1,8,1661.44,2
15215,46,3,734.94,6
15216,87,1,96.6,6
15218,10,11,5756.89,2
15219,175,1,305.75,5
15220,51,6,1778.96,6
15222,318,1,585.0,3
15223,225,2,755.75,5
15225,233,1,409.40000000000003,5
15226,310,1,154.41,3
15227,36,5,1219.4,2
15228,65,4,3386.71,6
15230,238,2,429.6,5
15232,112,2,612.06,1
15234,276,1,197.0,3
15235,217,9,1552.8700000000001,5
15236,298,1,321.05,3
15237,1,4,1412.32,2
15238,28,3,1071.99,2
15239,9,2,780.59,2
15240,44,5,1706.57,6
15241,66,8,1756.44,6
15243,73,1,316.68,6
15244,64,2,631.57,6
15245,133,3,2515.84,1
15246,237,1,328.15,5
15247,121,1,356.0,1
15249,31,13,6688.46,2
15251,8,11,10484.99,2
15252,35,2,740.78,2
15253,15,5,918.2,2
15254,126,1,300.36,1
15255,66,1,890.85,6
15256,148,1,98.45,1
15257,282,1,317.15,3
15258,168,2,623.16,5
15260,99,5,1390.27,1
15261,134,1,254.82,1
15262,323,1,178.95000000000002,3
15263,106,1,156.51,1
15264,63,1,393.74,6
15265,150,2,1506.1200000000001,1
15266,337,1,119.3,3
15267,21,5,1717.36,2
15269,23,1,408.8,2
15270,15,7,2379.49,2
15271,6,14,2381.59,2
15272,56,2,721.94,6
15274,3,2,716.57,2
15275,37,1,615.14,2
15276,65,1,128.63,6
15277,46,1,255.89999999999998,6
15280,171,1,113.12,5
15281,58,9,2332.15,6
15286,49,1,240.55,6
15287,21,2,486.69,2
15288,42,4,2140.87,6
15289,28,3,939.78,2
15290,4,17,7723.62,2
15291,25,13,4019.4,2
15292,200,1,178.39,5
15296,50,6,3672.86,6
15297,9,3,641.94,2
15298,1,11,4402.3,2
15299,66,4,2672.0,6
15300,63,1,496.44,6
15301,50,11,4376.58,6
15303,289,1,574.02,3
15304,60,7,571.25,6
15306,63,3,1174.3500000000001,6
15307,95,1,205.3,6
15308,273,1,310.47,3
15311,0,82,57972.74,4
15312,74,3,635.11,6
15313,109,1,52.0,1
15314,198,1,327.97,5
15315,63,2,570.5,6
15316,326,1,165.0,3
15318,3,1,312.62,2
15319,283,1,204.5,3
15320,43,1,267.13,6
15321,70,3,2748.31,6
15322,85,1,679.68,6
15325,103,1,161.74,1
15326,333,1,311.71,3
15327,52,1,208.75,6
15329,38,3,1049.7,2
15330,31,2,714.9599999999999,2
15333,207,1,1028.56,5
15334,156,3,350.82,1
15335,53,1,170.22,6
15339,65,2,574.07,6
15341,80,1,2020.52,6
15342,129,1,406.09000000000003,1
15343,86,1,364.5,6
15344,0,3,563.94,2
15345,45,1,393.54,6
15346,332,1,252.42000000000002,3
15348,71,1,158.04,6
15349,157,2,463.91,1
15351,11,6,1659.99,2
15353,254,1,458.47,3
15355,28,2,277.05,2
15356,30,8,2379.11,2
15358,4,20,7722.65,2
15360,39,1,427.93,2
15364,95,2,913.19,6
15365,25,7,2314.32,2
15366,74,1,496.97,6
15367,56,4,1877.5900000000001,6
15368,20,1,446.94000000000005,2
15370,40,7,2386.05,2
15372,136,1,2007.4,1
15373,7,10,1878.81,2
15374,128,1,168.0,1
15376,39,3,1221.56,2
15379,168,6,2211.83,5
15380,8,4,1460.1599999999999,2
15381,213,2,596.85,5
15382,14,6,5955.71,2
15384,169,1,338.84,5
15385,39,1,316.88,2
15386,185,1,394.14,5
15388,269,1,140.54,3
15389,171,1,500.0,5
15392,4,3,1196.55,2
15393,15,2,231.86,2
15394,9,3,1595.88,2
15395,325,1,107.45,3
15396,112,1,288.18,1
15397,289,1,94.0,3
15398,15,2,1345.53,2
15399,0,3,815.77,2
15400,91,5,716.2,6
15402,148,2,626.77,1
15405,188,1,349.1,5
15406,30,2,510.71000000000004,2
15407,33,4,1046.74,2
15408,263,1,267.18,3
15410,83,8,3450.84,6
15411,25,4,1348.93,2
15412,170,1,190.53,5
15414,9,3,774.9000000000001,2
15415,312,1,559.61,3
15416,64,4,3984.32,6
15417,84,1,508.8,6
15419,24,1,135.86,2
15421,58,4,950.36,6
15422,322,2,97.7,3
15423,37,1,43.5,2
15424,253,2,383.34,3
15426,18,4,1021.5,2
15427,32,3,1430.54,2
15428,14,1,93.78,2
15429,26,2,397.35,2
15432,22,1,171.19000000000003,2
15433,213,2,533.3,5
15434,7,5,1041.48,2
15435,21,1,149.29,2
15436,11,3,1067.75,2
15437,261,1,200.16,3
15438,130,1,156.57999999999998,1
15440,54,3,383.68,6
15442,248,1,594.0,3
15443,1,7,3213.59,2
15444,8,2,1411.21,2
15445,263,1,113.5,3
15447,330,1,155.17000000000002,3
15448,312,1,494.64,3
15449,25,3,974.52,2
15450,29,1,429.84,2
15452,29,3,528.48,2
15453,1,7,1371.77,2
15456,282,2,203.37,3
15457,261,1,237.07,3
15458,24,1,161.64,2
15462,93,3,234.6,6
15463,28,1,126.14,2
15464,337,1,1044.65,3
15465,19,16,6486.7699999999995,2
15466,84,1,334.53,6
15467,8,3,524.88,2
15468,50,2,467.51,6
15469,49,2,538.55,6
15471,1,1,454.48,2
15472,112,1,371.56,1
15473,13,7,1771.2,2
15475,76,1,454.11,6
15478,39,2,1399.92,2
15480,115,1,905.5,1
15482,15,10,10331.32,2
15483,160,4,225.26,1
15484,0,4,3590.41,2
15485,29,2,1624.91,2
15488,92,1,91.32000000000001,6
15489,22,3,1134.28,2
15491,94,6,3100.09,6
15492,27,2,659.46,2
15493,32,5,1953.41,2
15494,20,2,1280.58,2
15497,17,2,1262.2,2
15498,2,25,12339.68,2
15500,7,4,1131.56,2
15502,15,9,9455.53,2
15504,80,1,52.83,6
15505,52,5,3610.96,6
15506,22,3,972.08,2
15507,171,1,475.86,5
15508,188,6,1000.27,5
15510,330,1,250.0,3
15511,11,5,900.53,2
15512,155,1,19.8,1
15513,32,17,13444.72,2
15514,11,7,2199.01,2
15516,44,3,62.43,6
15517,232,1,267.03,5
15518,63,8,1921.55,6
15520,1,1,343.5,2
15521,39,8,3000.2,2
15522,32,2,397.99,2
15523,83,1,412.01000000000005,6
15524,24,1,440.0,2
15525,1,2,459.44,2
15526,32,2,148.44,2
15527,18,7,2207.13,2
15528,253,1,229.33,3
15529,22,9,3641.14,2
15530,21,4,1497.31,2
15531,7,2,1972.39,2
15532,24,3,1210.93,2
15533,18,3,807.57,2
15535,172,4,502.9,5
15537,162,1,110.92,1
15539,6,1,538.46,2
15540,10,1,213.3,2
15541,113,1,85.13000000000001,1
15543,287,1,127.86,3
15544,8,8,3192.17,2
15545,53,1,153.64000000000001,6
15547,6,13,4143.2300000000005,2
15549,76,3,1681.46,6
15550,3,4,575.63,2
15551,36,1,436.06,2
15552,216,1,90.12,5
15553,59,1,428.93,6
15554,277,1,217.2,3
15555,11,13,3805.04,2
15556,23,1,279.77,2
15557,28,1,468.91,2
15561,11,4,800.5899999999999,2
15563,21,3,1130.25,2
15565,49,2,173.16000000000003,6
15567,18,1,186.01,2
15568,2,3,758.29,2
15569,103,5,1375.71,1
15570,6,9,3100.88,2
15571,11,4,650.4300000000001,2
15572,4,7,2533.42,2
15573,31,2,591.1899999999999,2
15574,177,1,112.1,5
15576,37,1,921.37,2
15577,150,3,258.88,1
15578,161,1,127.1,1
15579,68,2,327.6,6
15581,120,9,3351.91,1
15582,24,3,682.9100000000001,2
15584,23,4,720.86,2
15585,176,1,455.3,5
15587,49,3,568.8,6
15589,255,3,478.53,3
15592,46,1,388.58,6
15593,70,1,199.8,6
15594,15,5,1771.78,2
15596,100,4,1004.27,1
15597,34,1,324.57,2
15598,52,1,240.68,6
15599,26,2,761.74,2
15601,10,12,5540.11,2
15602,7,7,1145.32,2
15603,78,1,48.480000000000004,6
15604,51,1,216.39000000000001,6
15605,35,4,1003.38,2
15606,60,9,2920.16,6
15607,336,1,104.76,3
15608,27,4,1093.68,2
15609,183,1,298.48,5
15610,51,1,112.46000000000001,6
15611,9,13,1591.45,2
15612,35,2,195.15,2
15615,9,20,9318.55,2
15618,32,4,776.851,2
15619,10,1,336.4,2
15620,56,2,1128.69,6
15621,3,4,1293.03,2
15622,42,9,3709.56,6
15623,140,1,301.03000000000003,1
15624,116,4,588.13,1
15625,103,4,1534.26,1
15626,74,2,675.8,6
15628,4,8,2551.06,2
15630,44,2,1186.35,6
15632,15,8,3285.31,2
15634,16,1,243.55,2
15636,89,2,724.76,6
15637,52,1,223.36,6
15639,133,1,425.32,1
15640,3,12,9704.37,2
15641,104,3,1578.83,1
15643,191,3,664.0,5
15644,165,4,803.54,1
15645,18,1,612.01,2
15646,157,2,257.84000000000003,1
15648,203,2,639.5,5
15649,335,1,306.0,3
15651,36,3,646.3,2
15652,90,1,337.74,6
15653,92,2,877.44,6
15654,8,2,922.53,2
15655,242,1,560.6700000000001,5
15656,44,4,748.5,6
15657,22,1,30.0,2
15658,189,4,717.9,5
15659,43,1,306.45,6
15660,24,8,1391.56,2
15661,316,2,309.8,3
15663,105,1,138.14,1
15664,50,1,386.43,6
15665,167,2,2222.21,1
15667,39,1,301.32000000000005,2
15668,217,1,76.32000000000001,5
15669,39,4,684.34,2
15670,296,1,173.05,3
15671,18,7,2657.13,2
15673,87,4,2726.23,6
15674,72,5,2446.6,6
15675,80,3,323.69,6
15676,18,3,3435.76,2
15677,48,1,657.23,6
15678,52,1,352.7,6
15679,23,4,781.28,2
15680,8,2,854.79,2
15681,24,5,1426.16,2
15683,116,1,193.75,1
15687,8,9,2993.1,2
15689,119,1,150.6,1
15690,3,2,239.76,2
15691,251,1,136.8,3
15692,27,1,191.04,2
15694,0,11,5632.07,2
15695,266,2,409.98,3
15696,32,8,2711.11,2
15699,17,1,309.65,2
15700,171,2,696.68,5
15701,1,4,1529.0,2
15703,264,1,211.5,3
15704,139,4,2293.62,1
15705,200,1,143.1,5
15706,63,4,1060.56,6
15707,34,4,916.98,2
15708,40,6,2917.96,2
15709,283,1,133.25,3
15712,8,5,1072.3600000000001,2
15713,142,1,185.55,1
15714,11,2,330.03000000000003,2
15716,145,3,571.71,1
15717,233,1,150.3,5
15719,32,13,5030.07,2
15720,23,1,598.73,2
15721,11,1,471.40000000000003,2
15722,35,5,2211.21,2
15724,200,2,218.25,5
15725,14,1,415.25,2
15727,16,6,3642.11,2
15729,212,1,85.0,5
15730,65,3,1120.88,6
15732,211,1,156.02,5
15733,282,1,162.3,3
15734,114,2,1339.45,1
15737,14,8,1188.1200000000001,2
15738,18,15,4482.77,2
15739,65,1,449.12,6
15740,48,1,154.88,6
15743,15,4,775.96,2
15744,77,1,34.8,6
15745,18,4,1094.5900000000001,2
15746,133,1,196.88,1
15747,12,3,946.64,2
15748,39,1,144.36,2
15749,234,3,44534.3,5
15750,2,6,2122.53,2
15752,39,6,2366.95,2
15753,304,1,79.2,3
15754,50,3,458.57,6
15755,9,6,2364.25,2
15756,60,4,528.01,6
15757,65,2,714.42,6
15758,24,1,205.25,2
15759,217,2,155.8,5
15762,64,2,583.75,6
15763,31,2,1086.92,2
15764,87,6,3279.9700000000003,6
15766,63,1,315.06,6
15768,115,3,621.83,1
15769,6,25,56160.92,2
15773,5,1,635.6800000000001,2
15774,68,1,270.8,6
15775,244,1,104.9,5
15776,132,1,241.62,1
15777,240,3,681.5600000000001,5
15780,183,2,298.13,5
15781,24,3,345.46000000000004,2
15782,9,3,2614.74,2
15783,10,1,246.3,2
15785,32,5,2328.9700000000003,2
15786,45,3,4919.0,6
15787,25,3,933.26,2
15790,9,1,218.75,2
15791,43,2,1612.69,6
15793,14,3,965.61,2
15795,149,1,610.01,1
15796,0,8,2708.61,2
15797,112,4,2207.4,1
15799,75,3,884.14,6
15800,106,2,696.89,1
15801,45,3,1063.95,6
15802,142,1,451.42,1
15803,50,1,415.82000000000005,6
15804,0,13,4206.39,2
15805,22,16,5117.38,2
15806,45,3,784.58,6
15807,49,3,903.9,6
15808,305,2,1469.82,3
15809,35,5,515.77,2
15810,78,4,1391.98,6
15811,21,4,1779.82,2
15812,106,5,1801.14,1
15813,207,2,1303.9099999999999,5
15814,16,4,1945.3300000000002,2
15815,63,5,2100.6,6
15819,48,4,1905.45,6
15820,319,1,206.98,3
15821,43,2,570.96,6
15822,2,1,445.27,2
15825,171,1,532.94,5
15826,55,3,1654.31,6
15827,72,12,1645.16,6
15829,98,2,636.14,1
15830,37,1,576.0,2
15831,57,3,794.64,6
15832,253,1,836.79,3
15834,69,4,2225.15,6
15835,43,4,954.09,6
15836,49,1,137.37,6
15837,64,1,391.98,6
15838,10,18,32685.58,2
15839,32,3,1048.49,2
15840,58,2,355.56,6
15841,72,4,1224.06,6
15843,303,1,118.95,3
15844,45,1,130.73999999999998,6
15845,17,8,3711.77,2
15847,37,2,389.27,2
15850,18,2,234.88,2
15852,186,2,160.71,5
15853,51,1,110.8,6
15854,3,11,2739.02,2
15855,136,5,712.24,1
15856,3,24,12862.33,2
15857,18,1,297.0,2
15858,15,4,1043.64,2
15860,40,7,862.5,2
15861,11,8,3146.92,2
15862,7,3,478.65000000000003,2
15863,25,2,68.84,2
15864,21,6,1936.32,2
15865,40,3,895.13,2
15866,100,1,211.89,1
15867,4,12,3254.17,2
15869,276,2,149.64,3
15870,32,1,351.44,2
15872,14,2,316.25,2
15874,63,7,4405.88,6
15877,1,2,490.33,2
15881,311,3,346.14,3
15882,198,2,145.04000000000002,5
15883,1,2,396.48,2
15885,92,3,379.35,6
15886,59,1,181.09,6
15888,80,1,168.31,6
15889,156,1,148.0,1
15891,226,1,511.68,5
15894,252,1,106.81,3
15895,149,1,179.17,1
15897,193,2,208.59,5
15898,0,3,867.19,2
15900,23,1,337.28000000000003,2
15901,16,3,351.73,2
15903,9,7,5126.76,2
15904,7,1,164.68,2
15906,19,7,1567.69,2
15907,3,3,882.72,2
15909,173,1,191.94,5
15910,0,8,1228.88,2
15912,177,2,264.62,5
15916,15,6,1270.41,2
15917,247,1,123.1,5
15918,190,2,334.23,5
15919,19,1,311.61,2
15920,153,4,167.5,1
15921,172,1,323.03000000000003,5
15925,193,1,207.15,5
15930,66,1,426.63,6
15932,3,8,2495.87,2
15933,20,3,1107.46,2
15935,238,2,416.86,5
15937,63,1,145.35000000000002,6
15938,111,5,404.58000000000004,1
15939,89,15,6115.01,6
15940,310,1,35.8,3
15942,133,1,337.44,1
15944,276,1,325.1,3
15947,82,1,1708.24,6
15948,7,2,955.24,2
15949,16,2,364.72,2
15950,31,3,1315.89,2
15951,8,2,708.22,2
15952,33,4,781.91,2
15953,14,7,1449.54,2
15955,23,13,3843.88,2
15957,31,1,428.89,2
15958,73,1,104.35,6
15963,19,2,470.76,2
15965,16,3,652.68,2
15967,22,2,397.68,2
15969,2,3,666.1,2
15970,303,1,314.09999999999997,3
15971,17,12,4199.85,2
15974,38,7,3442.15,2
15975,83,1,371.01,6
15976,164,2,427.64,1
15977,16,2,1054.73,2
15978,76,1,1098.78,6
15980,88,3,2398.86,6
15981,24,8,3408.48,2
15983,21,1,326.75,2
15984,2,9,2657.93,2
15985,122,2,1142.42,1
15986,29,1,168.12,2
15987,11,6,1319.29,2
15988,18,1,156.78,2
15990,43,2,792.11,6
15992,3,1,41.989999999999995,2
15993,8,7,2777.67,2
15994,54,1,414.27,6
15996,87,5,769.33,6
15998,36,4,2216.83,2
16000,2,3,12393.7,2
16003,29,4,1554.3700000000001,2
16005,11,4,578.71,2
16006,210,1,101.4,5
16007,47,4,1693.81,6
16008,23,3,478.78,2
16009,21,4,972.11,2
16010,245,2,282.3,5
16011,7,14,2954.36,2
16012,34,3,1415.29,2
16013,3,42,34157.6,2
16014,37,3,646.83,2
16015,3,3,704.55,2
16016,2,7,1102.49,2
16017,46,1,211.88,6
16018,38,2,408.9,2
16019,46,8,3567.14,6
16020,16,3,851.01,2
16022,259,1,602.63,3
16023,45,3,719.81,6
16024,11,1,251.03,2
16025,29,1,439.65999999999997,2
16026,42,1,236.09,6
16027,91,6,934.62,6
16029,38,57,67738.31999999999,4
16030,309,1,331.24,3
16031,91,2,547.9,6
16033,5,18,8471.08,2
16034,195,3,437.70000000000005,5
16036,86,2,758.9200000000001,6
16037,269,2,554.5600000000001,3
16038,7,3,471.78,2
16040,64,3,1313.55,6
16041,30,3,3166.4,2
16042,21,5,1177.47,2
16043,37,4,773.99,2
16045,119,4,1340.7,1
16049,39,3,1074.81,2
16050,173,1,137.9,5
16052,53,1,362.06,6
16053,32,2,1511.95,2
16054,144,1,783.9,1
16055,220,1,134.8,5
16056,44,1,650.75,6
16057,15,7,2263.12,2
16059,65,5,1334.91,6
16062,9,3,906.06,2
16063,259,1,335.32,3
16066,16,5,1521.04,2
16070,21,2,852.15,2
16071,44,1,326.24,6
16072,287,1,584.3199999999999,3
16073,296,1,122.4,3
16076,2,10,2234.73,2
16078,283,1,79.2,3
16079,16,3,1352.0,2
16080,81,2,217.16,6
16081,55,4,2641.82,6
16083,100,1,979.64,1
16084,298,1,436.18,3
16085,22,5,981.51,2
16086,58,4,944.13,6
16091,154,2,315.06,1
16092,114,3,817.86,1
16093,106,1,17.0,1
16094,11,4,1078.23,2
16096,263,1,320.62,3
16097,239,1,185.04999999999998,5
16098,87,6,1575.03,6
16099,49,3,731.9,6
16101,70,1,1290.7,6
16102,41,3,1842.14,6
16103,6,6,1429.64,2
16104,61,1,298.21,6
16105,248,1,336.96,3
16106,65,1,108.38,6
16107,17,7,3204.1600000000003,2
16108,84,1,842.5,6
16109,218,2,611.88,5
16110,44,3,1320.95,6
16112,142,4,195.74,1
16113,182,1,161.38,5
16114,170,1,135.75000000000003,5
16115,9,8,1660.8799999999999,2
16116,211,1,612.78,5
16117,189,1,232.21,5
16119,7,2,423.36,2
16120,58,4,1309.14,6
16121,56,2,854.66,6
16122,72,3,578.7,6
16123,51,1,307.78000000000003,6
16124,316,1,249.0,3
16126,28,4,6287.77,2
16127,38,1,656.25,2
16128,17,5,1880.22,2
16131,51,6,3506.54,6
16133,3,33,14589.04,2
16134,21,1,334.56,2
16135,262,1,517.55,3
16136,59,3,709.38,6
16139,18,3,635.4100000000001,2
16140,65,1,601.04,6
16141,87,1,620.4,6
16142,249,1,535.34,3
16143,2,4,1613.5900000000001,2
16144,246,1,175.2,5
16145,8,10,3496.71,2
16146,156,3,734.13,1
16147,133,1,375.0,1
16148,295,1,76.32000000000001,3
16149,4,2,280.52,2
16150,42,4,1659.6,6
16152,268,1,1829.04,3
16153,49,4,1609.22,6
16156,8,9,3092.04,2
16157,15,3,656.69,2
16159,281,1,348.2,3
16160,64,2,1025.44,6
16161,1,16,4957.37,2
16162,251,1,37.4,3
16163,231,1,415.00000000000006,5
16164,16,3,822.48,2
16168,10,26,3511.8,2
16169,7,4,1822.97,2
16170,50,6,1885.05,6
16171,58,1,73.19999999999999,6
16172,94,5,1140.21,6
16173,15,6,1418.32,2
16174,125,3,1009.55,1
16175,93,4,1037.5900000000001,6
16177,49,1,331.95,6
16178,137,1,197.9,1
16179,60,1,215.83,6
16180,99,8,10254.18,1
16181,72,1,305.54,6
16182,71,4,6617.65,6
16183,66,1,338.71000000000004,6
16184,63,6,1158.79,6
16185,16,2,529.41,2
16186,22,11,3699.2599999999998,2
16187,31,15,6911.4400000000005,2
16188,44,4,981.86,6
16189,15,2,215.48,2
16190,39,1,215.08,2
16191,2,11,4552.92,2
16193,236,1,314.45,5
16198,74,1,400.68100000000004,6
16200,3,2,1068.8700000000001,2
16201,2,4,1863.47,2
16203,58,3,422.2,6
16204,22,1,384.18,2
16205,30,4,757.63,2
16206,54,4,537.0600000000001,6
16207,24,1,394.38,2
16208,44,2,664.26,6
16209,88,5,2262.62,6
16210,1,14,14085.66,2
16211,88,1,547.02,6
16212,18,2,690.34,2
16213,78,1,159.0,6
16214,170,3,1062.75,5
16215,80,1,242.35,6
16216,266,1,914.9300000000001,3
16217,234,2,304.25,5
16218,29,6,2613.38,2
16221,36,2,694.12,2
16222,317,1,773.55,3
16224,56,4,1295.3,6
16225,44,5,1096.32,6
16226,202,3,255.12,5
16227,224,1,314.22,5
16229,86,2,1010.6,6
16230,189,2,542.03,5
16232,43,4,990.88,6
16233,70,2,389.28000000000003,6
16235,40,5,867.3100000000001,2
16236,77,1,432.2,6
16239,56,2,414.2,6
16240,23,2,3718.8,2
16241,9,12,2312.66,2
16242,7,7,3579.86,2
16243,33,2,409.1,2
16244,211,1,466.12,5
16245,23,3,1413.66,2
16247,169,1,114.56,5
16248,61,1,152.94,6
16249,52,5,1800.07,6
16250,260,1,163.3,3
16253,66,2,3683.86,6
16255,16,7,2245.66,2
16256,266,1,752.4300000000001,3
16257,176,1,46.95,5
16258,44,5,5203.51,6
16260,50,1,1035.45,6
16261,16,4,726.04,2
16265,8,7,4606.1900000000005,2
16266,73,7,861.89,6
16268,70,2,667.65,6
16271,2,4,1271.42,2
16272,116,1,411.7,1
16275,196,1,559.87,5
16276,176,1,810.6,5
16278,99,1,566.38,1
16279,20,3,1502.78,2
16281,71,1,2062.06,6
16282,339,1,168.3,3
16283,5,5,1570.81,2
16284,30,2,812.68,2
16287,169,1,142.5,5
16292,121,1,302.25,1
16293,21,9,1870.24,2
16295,9,4,1328.55,2
16297,268,1,301.9,3
16298,22,3,598.2,2
16302,126,1,233.22,1
16303,25,3,5360.63,2
16305,138,1,361.22,1
16306,213,5,564.17,5
16308,37,4,2560.0,2
16309,105,2,706.57,1
16311,17,2,616.26,2
16313,2,2,274.15000000000003,2
16315,330,1,226.37,3
16316,63,7,2630.69,6
16317,119,3,1341.65,1
16318,34,1,328.15000000000003,2
16319,217,1,404.40000000000003,5
16320,171,2,1038.46,5
16321,71,5,373.65000000000003,6
16322,0,2,326.75,2
16323,195,1,207.50000000000003,5
16324,127,3,408.59000000000003,1
16325,46,3,594.24,6
16326,5,14,3039.2200000000003,2
16327,13,5,3284.67,2
16330,17,3,251.91,2
16332,27,7,1582.8,2
16333,7,22,26626.8,2
16337,36,1,151.05,2
16338,156,1,214.8,1
16339,283,1,94.05,3
16340,106,1,534.31,1
16341,24,4,1971.8700000000001,2
16342,74,4,322.41,6
16343,15,2,328.58,2
16344,157,1,101.10000000000001,1
16345,43,1,565.46,6
16347,10,2,847.45,2
16348,31,7,1415.65,2
16349,290,1,53.5,3
16350,20,4,1116.47,2
16351,332,1,153.9,3
16352,17,2,494.44,2
16353,3,19,6165.71,2
16354,62,2,395.8,6
16356,197,3,211.77,5
16357,32,3,658.88,2
16358,0,4,2027.5,2
16359,6,9,1750.92,2
16360,4,6,3450.41,2
16361,9,4,891.21,2
16362,31,5,709.99,2
16363,52,1,109.36000000000001,6
16364,11,2,705.79,2
16365,17,7,1171.96,2
16366,18,1,327.3,2
16367,36,1,633.58,2
16368,1,2,479.91,2
16369,17,3,1545.41,2
16370,81,4,1301.91,6
16372,32,2,355.73,2
16374,65,2,466.73,6
16376,8,2,974.96,2
16377,266,1,676.2,3
16378,246,3,362.95,5
16379,3,4,2157.4,2
16380,60,1,1743.1499999999999,6
16383,74,2,643.76,6
16384,89,2,584.5,6
16385,59,2,407.66,6
16386,28,2,302.57,2
16387,322,1,94.36,3
16389,52,4,1382.0700000000002,6
16392,269,1,217.89000000000001,3
16393,1,11,2749.41,2
16394,56,5,1555.34,6
16395,60,5,1482.06,6
16398,153,2,1705.8,1
16399,18,2,408.02,2
16400,94,1,303.93,6
16401,0,12,4098.32,2
16402,264,1,87.8,3
16403,311,1,177.5,3
16404,69,1,443.05,6
16405,301,2,167.25,3
16406,18,1,154.35,2
16407,12,10,2079.68,2
16409,35,5,2022.98,2
16411,18,1,83.15,2
16412,53,1,135.99,6
16413,56,1,262.2,6
16414,21,2,126.25,2
16415,43,1,200.27,6
16416,26,3,1051.4,2
16418,44,3,631.12,6
16419,112,6,958.71,1
16422,16,48,32659.08,4
16423,24,1,346.12,2
16424,190,1,133.56,5
16425,301,1,302.7,3
16426,1,10,1862.51,2
16427,262,2,241.06,3
16429,105,1,284.55,1
16430,56,1,300.85,6
16431,212,3,623.28,5
16432,63,1,287.40000000000003,6
16433,27,1,184.26,2
16434,28,7,1511.8,2
16438,5,5,798.35,2
16440,7,5,3640.67,2
16441,66,2,381.2,6
16442,1,2,462.24,2
16444,45,4,654.67,6
16445,33,1,230.51,2
16446,0,2,168472.5,4
16447,135,1,255.91,1
16448,197,1,182.99,5
16449,197,2,707.69,5
16450,149,1,311.92,1
16451,87,1,266.97,6
16454,44,2,6.9,6
16455,63,4,1309.2,6
16456,98,4,1370.78,1
16457,217,1,208.36,5
16458,2,17,3288.84,2
16460,27,3,811.23,2
16461,177,1,142.92,5
16462,73,3,136.0,6
16463,20,4,1422.4,2
16464,19,3,1298.66,2
16466,33,7,1595.96,2
16468,73,1,74.9,6
16469,23,4,625.42,2
16470,51,3,536.4300000000001,6
16471,274,1,223.95000000000002,3
16473,164,3,316.11,1
16474,6,7,1810.65,2
16475,87,4,544.3,6
16477,63,5,1950.06,6
16478,24,3,331.0,2
16479,9,2,300.83,2
16480,75,1,769.29,6
16482,15,1,220.62,2
16483,191,1,139.35,5
16484,173,2,404.3,5
16485,76,1,363.65,6
16488,32,3,498.8,2
16491,46,1,731.5,6
16493,79,4,1351.63,6
16494,296,1,826.53,3
16495,2,3,648.26,2
16496,8,3,1599.52,2
16497,49,6,2965.69,6
16498,160,2,100.97,1
16500,4,6,400.86,2
16503,106,3,943.84,1
16504,24,1,465.88,2
16505,31,1,777.6,2
16506,19,2,90.30000000000001,2
16509,296,1,363.70000000000005,3
16511,21,3,918.33,2
16513,4,4,874.59,2
16515,51,5,1624.14,6
16516,29,1,101.69999999999999,2
16517,276,1,162.70000000000002,3
16518,60,2,484.32,6
16519,24,1,111.38,2
16520,185,2,720.8100000000001,5
16523,1,21,9408.470000000001,2
16525,1,24,12225.01,2
16526,171,1,290.36,5
16527,80,1,228.06,6
16528,3,1,244.41,2
16529,189,1,455.25,5
16531,21,6,1151.77,2
16532,17,3,6748.8,2
16533,18,3,1082.81,2
16535,4,1,593.75,2
16536,109,1,548.12,1
16539,2,2,641.56,2
16542,53,1,119.62,6
16545,164,1,339.3,1
16546,290,1,487.75,3
16549,9,10,4034.9,2
16550,108,4,1744.31,1
16551,95,3,922.12,6
16552,242,1,284.44,5
16553,162,10,4110.38,1
16554,41,3,837.1,6
16555,34,2,285.89,2
16556,66,6,3002.94,6
16557,23,2,281.85,2
16558,0,18,7457.9400000000005,2
16560,26,1,509.23,2
16561,5,2,511.12,2
16563,53,1,1077.74,6
16566,14,5,614.66,2
16567,193,2,865.6,5
16569,2,1,124.2,2
16570,14,10,3738.4,2
16571,26,3,1421.69,2
16572,126,3,1009.6,1
16573,84,2,663.61,6
16574,70,1,451.44,6
