,CustomerID,Recency,Frequency,Monetary,Cluster
1714,14731,46,3,380.02,4
1715,14732,7,8,2702.4900000000002,1
1716,14733,15,9,5228.6900000000005,1
1717,14735,3,31,5813.49,1
1718,14737,3,2,730.55,1
1719,14738,42,7,1314.45,4
1720,14739,3,6,3188.4,1
1721,14740,196,3,1448.21,2
1722,14741,11,4,905.04,1
1723,14744,15,6,874.98,1
1724,14745,112,5,1220.26,3
1725,14747,248,1,328.2,2
1726,14748,28,3,945.33,1
1727,14752,43,1,389.64000000000004,4
1728,14753,86,1,563.15,4
1729,14754,44,2,638.05,4
1730,14755,9,11,5010.28,1
1731,14756,14,1,738.96,1
1732,14757,74,1,420.5,4
1733,14758,144,4,1484.06,3
1734,14759,4,3,1625.97,1
1735,14760,296,1,89.2,6
1736,14761,58,2,255.9,4
1737,14762,263,1,300.52,6
1738,14764,46,1,278.3,4
1739,14765,28,3,254.11,1
1740,14766,7,5,2292.97,1
1741,14768,16,2,192.60000000000002,1
1742,14769,2,7,10069.97,1
1743,14770,231,2,876.4200000000001,2
1744,14772,111,1,139.26,3
1745,14775,57,2,605.34,4
1746,14776,50,11,2538.2999999999997,4
1747,14778,126,2,730.86,3
1748,14779,280,3,386.15,6
1749,14780,54,2,447.68,4
1750,14782,319,1,200.10000000000002,6
1751,14784,25,2,289.99,1
1752,14785,9,2,77.4,1
1753,14788,6,2,679.44,1
1754,14789,28,1,197.64,1
1755,14790,16,4,745.06,1
1756,14792,63,1,6.2,4
1757,14793,20,1,228.99,1
1758,14794,2,7,1319.91,1
1759,14795,165,1,131.45000000000002,3
1760,14796,0,15,6946.67,1
1761,14798,52,3,173.74,4
1762,14799,50,1,157.7,4
1763,14800,47,10,3111.94,4
1764,14801,60,1,189.34,4
1765,14803,161,3,845.5500000000001,3
1766,14804,8,1,353.27,1
1767,14805,14,4,546.4,1
1768,14806,74,1,193.39000000000001,4
1769,14808,39,8,2718.6,1
1770,14810,40,10,1907.44,1
1771,14815,36,2,778.5,1
1772,14816,196,1,271.85,2
1773,14817,199,2,1110.34,2
1774,14818,73,3,657.8,4
1775,14819,63,2,272.07,4
1776,14820,20,4,507.29,1
1777,14823,179,3,321.43,2
1778,14824,9,4,1127.71,1
1779,14825,3,10,1824.5800000000002,1
1780,14828,196,3,2139.76,2
1781,14829,28,2,312.22,1
1782,14830,52,1,188.88,4
1783,14834,17,6,1720.3,1
1784,14836,9,3,102.45,1
1785,14837,89,4,1649.5,4
1786,14840,267,1,62.85,6
1787,14841,52,5,2900.6,4
1788,14842,43,4,2824.69,4
1789,14844,63,4,3189.81,4
1790,14847,148,1,309.40000000000003,3
1791,14849,21,20,7363.650000000001,1
1792,14850,311,1,325.75,6
1793,14851,22,2,511.35,1
1794,14852,57,6,2836.69,4
1795,14853,23,2,475.8,1
1796,14854,77,7,2740.03,4
1797,14855,118,2,645.65,3
1798,14856,35,3,1290.53,1
1799,14857,59,2,1173.1200000000001,4
1800,14859,12,4,1353.74,1
1801,14860,18,1,170.32,1
1802,14861,51,1,125.79,4
1803,14862,25,2,841.2,1
1804,14863,28,1,266.76,1
1805,14865,6,1,15.0,1
1806,14866,10,11,14286.220000000001,1
1807,14867,185,3,710.28,2
1808,14868,2,8,2953.59,1
1809,14869,8,2,721.45,1
1810,14870,261,1,327.25,6
1811,14871,2,3,380.33,1
1812,14873,209,1,519.68,2
1813,14875,107,2,1465.32,3
1814,14878,12,8,1154.08,1
1815,14880,76,3,690.59,4
1816,14881,19,1,255.4,1
1817,14882,26,2,589.7,1
1818,14883,18,6,761.59,1
1819,14885,131,1,765.3199999999999,3
1820,14886,252,1,364.8,6
1821,14887,78,1,1862.0,4
1822,14888,206,1,369.2,2
1823,14889,335,1,135.9,6
1824,14890,253,1,125.65,6
1825,14891,147,2,554.38,3
1826,14893,9,2,1237.8500000000001,1
1827,14894,84,1,655.75,4
1828,14895,7,20,11138.710000000001,1
1829,14896,204,1,211.55,2
1830,14897,7,4,1366.38,1
1831,14898,22,5,1170.81,1
1832,14901,10,6,924.24,1
1833,14902,25,1,332.66,1
1834,14903,20,5,2795.33,1
1835,14904,1,2,1025.44,1
1836,14905,157,2,616.15,3
1837,14907,2,4,2540.4100000000003,1
1838,14908,73,1,277.8,4
1839,14910,2,4,434.35,1
1840,14911,0,188,135973.23,5
1841,14912,16,2,867.85,1
1842,14913,35,3,926.5600000000001,1
1843,14915,90,2,307.48,4
1844,14916,70,4,1260.58,4
1845,14918,115,2,1610.15,3
1846,14920,212,2,977.77,2
1847,14921,29,2,1316.07,1
1848,14923,50,1,749.1,4
1849,14924,245,1,310.05,2
1850,14929,31,1,223.88,1
1851,14930,108,3,2362.96,3
1852,14931,4,5,1257.68,1
1853,14934,81,2,1890.94,4
1854,14935,296,1,1784.71,6
1855,14936,33,8,8137.02,1
1856,14937,56,3,1621.88,4
1857,14944,29,12,5900.25,1
1858,14946,13,1,100.9,1
1859,14947,71,2,290.82,4
1860,14948,22,6,1101.97,1
1861,14950,18,1,371.2,1
1862,14951,78,1,311.69,4
1863,14952,59,10,7413.33,4
1864,14953,24,1,285.67,1
1865,14954,11,1,294.85,1
1866,14957,252,1,58.49,6
1867,14958,146,3,483.73,3
1868,14959,63,4,695.42,4
1869,14960,7,2,221.27,1
1870,14961,10,7,5861.9800000000005,1
1871,14962,270,1,126.7,6
1872,14963,9,5,1472.34,1
1873,14964,246,1,206.21,2
1874,14965,95,2,596.09,4
1875,14966,14,1,183.02,1
1876,14967,49,1,463.8,4
1877,14968,29,1,147.59,1
1878,14970,67,4,1592.06,4
1879,14971,34,3,1097.98,1
1880,14972,127,1,114.77,3
1881,14973,106,3,1314.45,3
1882,14974,36,1,89.94,1
1883,14975,56,1,279.94,4
1884,14976,56,7,790.86,4
1885,14978,71,5,1921.3700000000001,4
1886,14981,245,1,102.12,2
1887,14984,18,2,202.37,1
1888,14985,197,1,172.24,2
1889,14987,15,1,163.2,1
1890,14988,211,1,334.54,2
1891,14995,38,2,231.98000000000002,1
1892,14997,45,3,546.1999999999999,4
1893,14998,169,2,414.87,3
1894,15000,47,1,490.52,4
1895,15002,115,3,1010.11,3
1896,15004,146,1,1220.77,3
1897,15005,15,26,5824.96,1
1898,15006,50,1,480.38,4
1899,15007,158,1,156.91,3
1900,15009,11,3,1259.43,1
1901,15010,35,1,308.94,1
1902,15012,53,1,216.48,4
1903,15014,42,2,257.67,4
1904,15016,172,1,170.04,3
1905,15017,33,1,125.58,1
1906,15018,38,2,384.96,1
1907,15019,266,1,252.81,6
1908,15021,8,8,1673.68,1
1909,15022,11,4,852.39,1
1910,15023,2,10,6291.01,1
1911,15024,9,8,1145.21,1
1912,15025,32,1,361.96,1
1913,15026,79,3,469.0,4
1914,15027,30,4,1066.15,1
1915,15028,7,3,441.16,1
1916,15030,71,2,518.28,4
1917,15031,3,4,653.19,1
1918,15032,255,1,2188.5,6
1919,15033,4,10,2553.43,1
1920,15034,15,7,3453.76,1
1921,15035,89,1,252.73000000000002,4
1922,15036,71,3,429.56,4
1923,15038,58,5,566.86,4
1924,15039,9,45,18474.93,1
1925,15041,169,1,179.93,3
1926,15042,198,1,135.93,2
1927,15043,30,1,537.0,1
1928,15044,18,13,5545.18,1
1929,15045,151,2,735.66,3
1930,15046,8,15,5090.42,1
1931,15047,269,1,343.62,6
1932,15048,64,3,282.3,4
1933,15049,273,1,121.17000000000002,6
1934,15050,24,3,1737.69,1
1935,15051,22,3,1383.36,1
1936,15052,318,1,207.73000000000002,6
1937,15053,4,3,693.95,1
1938,15054,11,2,302.1,1
1939,15057,274,2,1489.5,6
1940,15058,24,11,2102.54,1
1941,15059,40,9,1337.72,1
1942,15060,7,4,294.25,1
1943,15061,3,36,34583.479999999996,1
1944,15062,70,3,778.78,4
1945,15063,212,1,370.79999999999995,2
1946,15065,37,4,3158.13,1
1947,15066,52,1,893.59,4
1948,15067,77,3,1744.76,4
1949,15068,45,2,553.36,4
1950,15069,178,1,1109.53,2
1951,15071,93,2,982.07,4
1952,15073,9,3,1043.41,1
1953,15074,104,1,735.67,3
1954,15075,77,1,773.03,4
1955,15076,172,1,880.85,3
1956,15078,6,28,8924.460000000001,1
1957,15079,212,3,753.6600000000001,2
1958,15081,21,4,393.65000000000003,1
1959,15083,256,1,88.2,6
1960,15087,281,1,306.94,6
1961,15088,20,2,1160.07,1
1962,15089,9,6,2420.84,1
1963,15090,307,1,381.32,6
1964,15091,67,1,480.71,4
1965,15092,214,2,457.81,2
1966,15093,17,5,3973.29,1
1967,15095,103,4,1370.6000000000001,3
1968,15096,42,1,219.39000000000001,4
1969,15097,3,1,248.08,1
1970,15098,181,3,39916.5,2
1971,15099,83,1,410.48,4
1972,15100,333,1,175.2,6
1973,15101,8,1,215.25,1
1974,15103,30,2,703.36,1
1975,15104,196,2,993.54,2
1976,15105,17,7,2298.93,1
1977,15106,17,5,1422.52,1
1978,15107,310,4,142.45,6
1979,15108,141,4,1300.25,3
1980,15109,245,1,484.95,2
1981,15110,23,4,996.1,1
1982,15111,28,2,1278.98,1
1983,15113,9,3,3509.43,1
1984,15114,29,10,2760.56,1
1985,15115,17,1,340.11,1
1986,15116,17,4,1352.75,1
1987,15117,14,5,1551.78,1
1988,15118,133,1,244.8,3
1989,15119,245,1,266.4,2
1990,15120,133,1,358.82,3
1991,15121,49,2,457.72,4
1992,15122,113,3,1633.78,3
1993,15123,6,2,2199.31,1
1994,15124,22,2,184.19,1
1995,15125,24,15,11528.48,1
1996,15127,65,1,406.53000000000003,4
1997,15128,59,4,1471.0,4
1998,15129,49,11,3447.4,4
1999,15130,169,1,330.11,3
2000,15132,17,5,977.9300000000001,1
2001,15133,127,3,982.42,3
2002,15134,14,8,1387.99,1
2003,15135,238,1,139.05,2
2004,15136,2,4,1286.7,1
2005,15139,239,2,178.96,2
2006,15140,51,7,2354.25,4
2007,15142,45,1,498.74,4
2008,15143,225,1,259.45,2
2009,15144,7,17,6580.4400000000005,1
2010,15145,3,4,1194.73,1
2011,15146,164,2,1327.16,3
2012,15147,239,1,623.5,2
2013,15148,10,1,301.29,1
2014,15149,133,1,520.8000000000001,3
2015,15150,16,10,5291.33,1
2016,15152,9,13,4745.69,1
2017,15153,30,1,329.25,1
2018,15154,74,1,254.28,4
2019,15156,0,3,961.49,1
2020,15157,3,2,850.61,1
2021,15158,44,1,401.40000000000003,4
2022,15159,1,28,16780.03,1
2023,15163,17,2,304.47,1
2024,15164,68,3,824.58,4
2025,15167,320,1,158.8,6
2026,15168,25,1,106.56,1
2027,15171,330,1,1289.5,6
2028,15172,8,5,1624.05,1
2029,15174,322,1,135.75,6
2030,15175,71,1,224.14,4
2031,15178,259,1,40.5,6
2032,15179,17,5,2206.9500000000003,1
2033,15181,65,3,689.48,4
2034,15182,153,2,622.85,3
2035,15184,28,2,402.2,1
2036,15185,69,1,310.62,4
2037,15186,13,2,411.41,1
2038,15187,1,16,4777.18,1
2039,15189,0,41,16225.39,1
2040,15192,119,2,729.32,3
2041,15193,60,1,499.32,4
2042,15194,2,12,6057.54,1
2043,15195,2,1,3861.0,1
2044,15197,10,2,523.11,1
2045,15198,91,2,193.64,4
2046,15199,58,4,1268.7,4
2047,15201,86,5,1236.54,4
2048,15203,25,6,1827.8,1
2049,15205,84,2,653.24,4
2050,15206,9,4,420.3,1
2051,15208,0,4,804.72,1
2052,15210,224,1,331.18,2
2053,15211,59,1,511.34000000000003,4
2054,15212,240,1,101.8,2
2055,15213,318,2,328.35,6
2056,15214,1,8,1661.44,1
2057,15215,46,3,734.94,4
2058,15216,87,1,96.6,4
2059,15218,10,11,5756.89,1
2060,15219,175,1,305.75,2
2061,15220,51,6,1778.96,4
2062,15222,318,1,585.0,6
2063,15223,225,2,755.75,2
2064,15225,233,1,409.40000000000003,2
2065,15226,310,1,154.41,6
2066,15227,36,5,1219.4,1
2067,15228,65,4,3386.71,4
2068,15230,238,2,429.6,2
2069,15232,112,2,612.06,3
2070,15234,276,1,197.0,6
2071,15235,217,9,1552.8700000000001,2
2072,15236,298,1,321.05,6
2073,15237,1,4,1412.32,1
2074,15238,28,3,1071.99,1
2075,15239,9,2,780.59,1
2076,15240,44,5,1706.57,4
2077,15241,66,8,1756.44,4
2078,15243,73,1,316.68,4
2079,15244,64,2,631.57,4
2080,15245,133,3,2515.84,3
2081,15246,237,1,328.15,2
2082,15247,121,1,356.0,3
2083,15249,31,13,6688.46,1
2084,15251,8,11,10484.99,1
2085,15252,35,2,740.78,1
2086,15253,15,5,918.2,1
2087,15254,126,1,300.36,3
2088,15255,66,1,890.85,4
2089,15256,148,1,98.45,3
2090,15257,282,1,317.15,6
2091,15258,168,2,623.16,3
2092,15260,99,5,1390.27,4
2093,15261,134,1,254.82,3
2094,15262,323,1,178.95000000000002,6
2095,15263,106,1,156.51,3
2096,15264,63,1,393.74,4
2097,15265,150,2,1506.1200000000001,3
2098,15266,337,1,119.3,6
2099,15267,21,5,1717.36,1
2100,15269,23,1,408.8,1
2101,15270,15,7,2379.49,1
2102,15271,6,14,2381.59,1
2103,15272,56,2,721.94,4
2104,15274,3,2,716.57,1
2105,15275,37,1,615.14,1
2106,15276,65,1,128.63,4
2107,15277,46,1,255.89999999999998,4
2108,15280,171,1,113.12,3
2109,15281,58,9,2332.15,4
2110,15286,49,1,240.55,4
2111,15287,21,2,486.69,1
2112,15288,42,4,2140.87,4
2113,15289,28,3,939.78,1
2114,15290,4,17,7723.62,1
2115,15291,25,13,4019.4,1
2116,15292,200,1,178.39,2
2117,15296,50,6,3672.86,4
2118,15297,9,3,641.94,1
2119,15298,1,11,4402.3,1
2120,15299,66,4,2672.0,4
2121,15300,63,1,496.44,4
2122,15301,50,11,4376.58,4
2123,15303,289,1,574.02,6
2124,15304,60,7,571.25,4
2125,15306,63,3,1174.3500000000001,4
2126,15307,95,1,205.3,4
2127,15308,273,1,310.47,6
2128,15311,0,82,57972.74,5
2129,15312,74,3,635.11,4
2130,15313,109,1,52.0,3
2131,15314,198,1,327.97,2
2132,15315,63,2,570.5,4
2133,15316,326,1,165.0,6
2134,15318,3,1,312.62,1
2135,15319,283,1,204.5,6
2136,15320,43,1,267.13,4
2137,15321,70,3,2748.31,4
2138,15322,85,1,679.68,4
2139,15325,103,1,161.74,3
2140,15326,333,1,311.71,6
2141,15327,52,1,208.75,4
2142,15329,38,3,1049.7,1
2143,15330,31,2,714.9599999999999,1
2144,15333,207,1,1028.56,2
2145,15334,156,3,350.82,3
2146,15335,53,1,170.22,4
2147,15339,65,2,574.07,4
2148,15341,80,1,2020.52,4
2149,15342,129,1,406.09000000000003,3
2150,15343,86,1,364.5,4
2151,15344,0,3,563.94,1
2152,15345,45,1,393.54,4
2153,15346,332,1,252.42000000000002,6
2154,15348,71,1,158.04,4
2155,15349,157,2,463.91,3
2156,15351,11,6,1659.99,1
2157,15353,254,1,458.47,6
2158,15355,28,2,277.05,1
2159,15356,30,8,2379.11,1
2160,15358,4,20,7722.65,1
2161,15360,39,1,427.93,1
2162,15364,95,2,913.19,4
2163,15365,25,7,2314.32,1
2164,15366,74,1,496.97,4
2165,15367,56,4,1877.5900000000001,4
2166,15368,20,1,446.94000000000005,1
2167,15370,40,7,2386.05,1
2168,15372,136,1,2007.4,3
2169,15373,7,10,1878.81,1
2170,15374,128,1,168.0,3
2171,15376,39,3,1221.56,1
2172,15379,168,6,2211.83,3
2173,15380,8,4,1460.1599999999999,1
2174,15381,213,2,596.85,2
2175,15382,14,6,5955.71,1
2176,15384,169,1,338.84,3
2177,15385,39,1,316.88,1
2178,15386,185,1,394.14,2
2179,15388,269,1,140.54,6
2180,15389,171,1,500.0,3
2181,15392,4,3,1196.55,1
2182,15393,15,2,231.86,1
2183,15394,9,3,1595.88,1
2184,15395,325,1,107.45,6
2185,15396,112,1,288.18,3
2186,15397,289,1,94.0,6
2187,15398,15,2,1345.53,1
2188,15399,0,3,815.77,1
2189,15400,91,5,716.2,4
2190,15402,148,2,626.77,3
2191,15405,188,1,349.1,2
2192,15406,30,2,510.71000000000004,1
2193,15407,33,4,1046.74,1
2194,15408,263,1,267.18,6
2195,15410,83,8,3450.84,4
2196,15411,25,4,1348.93,1
2197,15412,170,1,190.53,3
2198,15414,9,3,774.9000000000001,1
2199,15415,312,1,559.61,6
2200,15416,64,4,3984.32,4
2201,15417,84,1,508.8,4
2202,15419,24,1,135.86,1
2203,15421,58,4,950.36,4
2204,15422,322,2,97.7,6
2205,15423,37,1,43.5,1
2206,15424,253,2,383.34,6
2207,15426,18,4,1021.5,1
2208,15427,32,3,1430.54,1
2209,15428,14,1,93.78,1
2210,15429,26,2,397.35,1
2211,15432,22,1,171.19000000000003,1
2212,15433,213,2,533.3,2
2213,15434,7,5,1041.48,1
2214,15435,21,1,149.29,1
2215,15436,11,3,1067.75,1
2216,15437,261,1,200.16,6
2217,15438,130,1,156.57999999999998,3
2218,15440,54,3,383.68,4
2219,15442,248,1,594.0,2
2220,15443,1,7,3213.59,1
2221,15444,8,2,1411.21,1
2222,15445,263,1,113.5,6
2223,15447,330,1,155.17000000000002,6
2224,15448,312,1,494.64,6
2225,15449,25,3,974.52,1
2226,15450,29,1,429.84,1
2227,15452,29,3,528.48,1
2228,15453,1,7,1371.77,1
2229,15456,282,2,203.37,6
2230,15457,261,1,237.07,6
2231,15458,24,1,161.64,1
2232,15462,93,3,234.6,4
2233,15463,28,1,126.14,1
2234,15464,337,1,1044.65,6
2235,15465,19,16,6486.7699999999995,1
2236,15466,84,1,334.53,4
2237,15467,8,3,524.88,1
2238,15468,50,2,467.51,4
2239,15469,49,2,538.55,4
2240,15471,1,1,454.48,1
2241,15472,112,1,371.56,3
2242,15473,13,7,1771.2,1
2243,15475,76,1,454.11,4
2244,15478,39,2,1399.92,1
2245,15480,115,1,905.5,3
2246,15482,15,10,10331.32,1
2247,15483,160,4,225.26,3
2248,15484,0,4,3590.41,1
2249,15485,29,2,1624.91,1
2250,15488,92,1,91.32000000000001,4
2251,15489,22,3,1134.28,1
2252,15491,94,6,3100.09,4
2253,15492,27,2,659.46,1
2254,15493,32,5,1953.41,1
2255,15494,20,2,1280.58,1
2256,15497,17,2,1262.2,1
2257,15498,2,25,12339.68,1
2258,15500,7,4,1131.56,1
2259,15502,15,9,9455.53,1
2260,15504,80,1,52.83,4
2261,15505,52,5,3610.96,4
2262,15506,22,3,972.08,1
2263,15507,171,1,475.86,3
2264,15508,188,6,1000.27,2
2265,15510,330,1,250.0,6
2266,15511,11,5,900.53,1
2267,15512,155,1,19.8,3
2268,15513,32,17,13444.72,1
2269,15514,11,7,2199.01,1
2270,15516,44,3,62.43,4
2271,15517,232,1,267.03,2
2272,15518,63,8,1921.55,4
2273,15520,1,1,343.5,1
2274,15521,39,8,3000.2,1
2275,15522,32,2,397.99,1
2276,15523,83,1,412.01000000000005,4
2277,15524,24,1,440.0,1
2278,15525,1,2,459.44,1
2279,15526,32,2,148.44,1
2280,15527,18,7,2207.13,1
2281,15528,253,1,229.33,6
2282,15529,22,9,3641.14,1
2283,15530,21,4,1497.31,1
2284,15531,7,2,1972.39,1
2285,15532,24,3,1210.93,1
2286,15533,18,3,807.57,1
2287,15535,172,4,502.9,3
2288,15537,162,1,110.92,3
2289,15539,6,1,538.46,1
2290,15540,10,1,213.3,1
2291,15541,113,1,85.13000000000001,3
2292,15543,287,1,127.86,6
2293,15544,8,8,3192.17,1
2294,15545,53,1,153.64000000000001,4
2295,15547,6,13,4143.2300000000005,1
2296,15549,76,3,1681.46,4
2297,15550,3,4,575.63,1
2298,15551,36,1,436.06,1
2299,15552,216,1,90.12,2
2300,15553,59,1,428.93,4
2301,15554,277,1,217.2,6
2302,15555,11,13,3805.04,1
2303,15556,23,1,279.77,1
2304,15557,28,1,468.91,1
2305,15561,11,4,800.5899999999999,1
2306,15563,21,3,1130.25,1
2307,15565,49,2,173.16000000000003,4
2308,15567,18,1,186.01,1
2309,15568,2,3,758.29,1
2310,15569,103,5,1375.71,3
2311,15570,6,9,3100.88,1
2312,15571,11,4,650.4300000000001,1
2313,15572,4,7,2533.42,1
2314,15573,31,2,591.1899999999999,1
2315,15574,177,1,112.1,2
2316,15576,37,1,921.37,1
2317,15577,150,3,258.88,3
2318,15578,161,1,127.1,3
2319,15579,68,2,327.6,4
2320,15581,120,9,3351.91,3
2321,15582,24,3,682.9100000000001,1
2322,15584,23,4,720.86,1
2323,15585,176,1,455.3,2
2324,15587,49,3,568.8,4
2325,15589,255,3,478.53,6
2326,15592,46,1,388.58,4
2327,15593,70,1,199.8,4
2328,15594,15,5,1771.78,1
2329,15596,100,4,1004.27,4
2330,15597,34,1,324.57,1
2331,15598,52,1,240.68,4
2332,15599,26,2,761.74,1
2333,15601,10,12,5540.11,1
2334,15602,7,7,1145.32,1
2335,15603,78,1,48.480000000000004,4
2336,15604,51,1,216.39000000000001,4
2337,15605,35,4,1003.38,1
2338,15606,60,9,2920.16,4
2339,15607,336,1,104.76,6
2340,15608,27,4,1093.68,1
2341,15609,183,1,298.48,2
2342,15610,51,1,112.46000000000001,4
2343,15611,9,13,1591.45,1
2344,15612,35,2,195.15,1
2345,15615,9,20,9318.55,1
2346,15618,32,4,776.851,1
2347,15619,10,1,336.4,1
2348,15620,56,2,1128.69,4
2349,15621,3,4,1293.03,1
2350,15622,42,9,3709.56,4
2351,15623,140,1,301.03000000000003,3
2352,15624,116,4,588.13,3
2353,15625,103,4,1534.26,3
2354,15626,74,2,675.8,4
2355,15628,4,8,2551.06,1
2356,15630,44,2,1186.35,4
2357,15632,15,8,3285.31,1
2358,15634,16,1,243.55,1
2359,15636,89,2,724.76,4
2360,15637,52,1,223.36,4
2361,15639,133,1,425.32,3
2362,15640,3,12,9704.37,1
2363,15641,104,3,1578.83,3
2364,15643,191,3,664.0,2
2365,15644,165,4,803.54,3
2366,15645,18,1,612.01,1
2367,15646,157,2,257.84000000000003,3
2368,15648,203,2,639.5,2
2369,15649,335,1,306.0,6
2370,15651,36,3,646.3,1
2371,15652,90,1,337.74,4
2372,15653,92,2,877.44,4
2373,15654,8,2,922.53,1
2374,15655,242,1,560.6700000000001,2
2375,15656,44,4,748.5,4
2376,15657,22,1,30.0,1
2377,15658,189,4,717.9,2
2378,15659,43,1,306.45,4
2379,15660,24,8,1391.56,1
2380,15661,316,2,309.8,6
2381,15663,105,1,138.14,3
2382,15664,50,1,386.43,4
2383,15665,167,2,2222.21,3
2384,15667,39,1,301.32000000000005,1
2385,15668,217,1,76.32000000000001,2
2386,15669,39,4,684.34,1
2387,15670,296,1,173.05,6
2388,15671,18,7,2657.13,1
2389,15673,87,4,2726.23,4
2390,15674,72,5,2446.6,4
2391,15675,80,3,323.69,4
2392,15676,18,3,3435.76,1
2393,15677,48,1,657.23,4
2394,15678,52,1,352.7,4
2395,15679,23,4,781.28,1
2396,15680,8,2,854.79,1
2397,15681,24,5,1426.16,1
2398,15683,116,1,193.75,3
2399,15687,8,9,2993.1,1
2400,15689,119,1,150.6,3
2401,15690,3,2,239.76,1
2402,15691,251,1,136.8,6
2403,15692,27,1,191.04,1
2404,15694,0,11,5632.07,1
2405,15695,266,2,409.98,6
2406,15696,32,8,2711.11,1
2407,15699,17,1,309.65,1
2408,15700,171,2,696.68,3
2409,15701,1,4,1529.0,1
2410,15703,264,1,211.5,6
2411,15704,139,4,2293.62,3
2412,15705,200,1,143.1,2
2413,15706,63,4,1060.56,4
2414,15707,34,4,916.98,1
2415,15708,40,6,2917.96,1
2416,15709,283,1,133.25,6
2417,15712,8,5,1072.3600000000001,1
2418,15713,142,1,185.55,3
2419,15714,11,2,330.03000000000003,1
2420,15716,145,3,571.71,3
2421,15717,233,1,150.3,2
2422,15719,32,13,5030.07,1
2423,15720,23,1,598.73,1
2424,15721,11,1,471.40000000000003,1
2425,15722,35,5,2211.21,1
2426,15724,200,2,218.25,2
2427,15725,14,1,415.25,1
2428,15727,16,6,3642.11,1
2429,15729,212,1,85.0,2
2430,15730,65,3,1120.88,4
2431,15732,211,1,156.02,2
2432,15733,282,1,162.3,6
2433,15734,114,2,1339.45,3
2434,15737,14,8,1188.1200000000001,1
2435,15738,18,15,4482.77,1
2436,15739,65,1,449.12,4
2437,15740,48,1,154.88,4
2438,15743,15,4,775.96,1
2439,15744,77,1,34.8,4
2440,15745,18,4,1094.5900000000001,1
2441,15746,133,1,196.88,3
2442,15747,12,3,946.64,1
2443,15748,39,1,144.36,1
2444,15749,234,3,44534.3,2
2445,15750,2,6,2122.53,1
2446,15752,39,6,2366.95,1
2447,15753,304,1,79.2,6
2448,15754,50,3,458.57,4
2449,15755,9,6,2364.25,1
2450,15756,60,4,528.01,4
2451,15757,65,2,714.42,4
2452,15758,24,1,205.25,1
2453,15759,217,2,155.8,2
2454,15762,64,2,583.75,4
2455,15763,31,2,1086.92,1
2456,15764,87,6,3279.9700000000003,4
2457,15766,63,1,315.06,4
2458,15768,115,3,621.83,3
2459,15769,6,25,56160.92,1
2460,15773,5,1,635.6800000000001,1
2461,15774,68,1,270.8,4
2462,15775,244,1,104.9,2
2463,15776,132,1,241.62,3
2464,15777,240,3,681.5600000000001,2
2465,15780,183,2,298.13,2
2466,15781,24,3,345.46000000000004,1
2467,15782,9,3,2614.74,1
2468,15783,10,1,246.3,1
2469,15785,32,5,2328.9700000000003,1
2470,15786,45,3,4919.0,4
2471,15787,25,3,933.26,1
2472,15790,9,1,218.75,1
2473,15791,43,2,1612.69,4
2474,15793,14,3,965.61,1
2475,15795,149,1,610.01,3
2476,15796,0,8,2708.61,1
2477,15797,112,4,2207.4,3
2478,15799,75,3,884.14,4
2479,15800,106,2,696.89,3
2480,15801,45,3,1063.95,4
2481,15802,142,1,451.42,3
2482,15803,50,1,415.82000000000005,4
2483,15804,0,13,4206.39,1
2484,15805,22,16,5117.38,1
2485,15806,45,3,784.58,4
2486,15807,49,3,903.9,4
2487,15808,305,2,1469.82,6
2488,15809,35,5,515.77,1
2489,15810,78,4,1391.98,4
2490,15811,21,4,1779.82,1
2491,15812,106,5,1801.14,3
2492,15813,207,2,1303.9099999999999,2
2493,15814,16,4,1945.3300000000002,1
2494,15815,63,5,2100.6,4
2495,15819,48,4,1905.45,4
2496,15820,319,1,206.98,6
2497,15821,43,2,570.96,4
2498,15822,2,1,445.27,1
2499,15825,171,1,532.94,3
2500,15826,55,3,1654.31,4
2501,15827,72,12,1645.16,4
2502,15829,98,2,636.14,4
2503,15830,37,1,576.0,1
2504,15831,57,3,794.64,4
2505,15832,253,1,836.79,6
2506,15834,69,4,2225.15,4
2507,15835,43,4,954.09,4
2508,15836,49,1,137.37,4
2509,15837,64,1,391.98,4
2510,15838,10,18,32685.58,1
2511,15839,32,3,1048.49,1
2512,15840,58,2,355.56,4
2513,15841,72,4,1224.06,4
2514,15843,303,1,118.95,6
2515,15844,45,1,130.73999999999998,4
2516,15845,17,8,3711.77,1
2517,15847,37,2,389.27,1
2518,15850,18,2,234.88,1
2519,15852,186,2,160.71,2
2520,15853,51,1,110.8,4
2521,15854,3,11,2739.02,1
2522,15855,136,5,712.24,3
2523,15856,3,24,12862.33,1
2524,15857,18,1,297.0,1
2525,15858,15,4,1043.64,1
2526,15860,40,7,862.5,1
2527,15861,11,8,3146.92,1
2528,15862,7,3,478.65000000000003,1
2529,15863,25,2,68.84,1
2530,15864,21,6,1936.32,1
2531,15865,40,3,895.13,1
2532,15866,100,1,211.89,4
2533,15867,4,12,3254.17,1
2534,15869,276,2,149.64,6
2535,15870,32,1,351.44,1
2536,15872,14,2,316.25,1
2537,15874,63,7,4405.88,4
2538,15877,1,2,490.33,1
2539,15881,311,3,346.14,6
2540,15882,198,2,145.04000000000002,2
2541,15883,1,2,396.48,1
2542,15885,92,3,379.35,4
2543,15886,59,1,181.09,4
2544,15888,80,1,168.31,4
